id,locality,price_cr,sqft
6371,Bandra East,8.5,602
6372,Worli,8.43,1791
6373,Worli,2.54,720
6374,Bandra East,7.99,1765
6375,Andheri West,1.72,662
6376,Borivali West,6.45,786
6377,Worli,2.8,739
6378,Borivali West,3.55,1474
6379,Chembur,1.7,657
6380,Andheri West,2.51,941
6381,Chembur,7.93,1542
6382,Powai,8.27,1438
6383,Bandra East,3.39,1788
6384,Chembur,4.69,689
6385,Chembur,4.33,1375
6386,Borivali West,5.78,1637
6387,Borivali West,3.49,1668
6388,Borivali West,3.41,1716
6389,Chembur,4.15,1743
6390,Andheri West,5.95,1549
6391,Worli,2.18,1306
6392,Chembur,1.32,1689
6393,Bandra East,5.14,1145
6394,Bandra East,3.5,1084
6395,Powai,7.5,1168
6396,Bandra East,5.92,1574
6397,Powai,6.99,1014
6398,Borivali West,4.65,773
6399,Bandra East,6.74,1340
6400,Andheri West,7.49,1741
6401,Powai,6.78,1588
6402,Worli,5.58,1343
6403,Worli,5.33,869
6404,Worli,2.77,652
6405,Andheri West,6.58,1399
6406,Powai,1.67,1001
6407,Bandra East,6.75,621
6408,Chembur,8.2,831
6409,Borivali West,1.29,1601
6410,Worli,3.23,1347
6411,Worli,6.48,1557
6412,Worli,6.35,1498
6413,Worli,7.75,1008
6414,Andheri West,5.95,1472
6415,Borivali West,7.9,1088
6416,Chembur,5.77,1336
6417,Worli,6.08,724
6418,Andheri West,3.95,1573
6419,Chembur,7.3,752
6420,Powai,7.56,900
6421,Powai,3.48,1113
6422,Borivali West,7.37,1285
6423,Bandra East,2.61,1788
6424,Chembur,6.53,973
6425,Andheri West,5.6,1222
6426,Bandra East,7.55,1757
6427,Chembur,2.59,1648
6428,Borivali West,2.83,762
6429,Andheri West,4.31,1555
6430,Chembur,5.09,711
6431,Borivali West,7.93,630
6432,Worli,5.45,1648
6433,Andheri West,8.34,1397
6434,Chembur,3.67,1539
6435,Borivali West,5.38,1336
6436,Worli,8.46,1176
6437,Bandra East,3.25,984
6438,Bandra East,5.72,642
6439,Andheri West,7.87,1134
6440,Worli,5.46,869
6441,Chembur,4.26,1344
6442,Borivali West,6.16,1599
6443,Worli,1.94,1525
6444,Powai,5.46,1738
6445,Powai,4.51,722
6446,Andheri West,6.53,1730
6447,Chembur,8.15,742
6448,Worli,7.95,1077
6449,Powai,7.33,839
6450,Bandra East,4.73,832
6451,Andheri West,1.54,1323
6452,Powai,5.18,933
6453,Andheri West,8.38,1315
6454,Bandra East,6.71,1478
6455,Borivali West,2.09,994
6456,Worli,5.54,939
6457,Chembur,6.63,949
6458,Chembur,4.87,1040
6459,Andheri West,4.24,785
6460,Powai,2.45,842
6461,Worli,2.57,1250
6462,Andheri West,4.15,1441
6463,Bandra East,5.28,693
6464,Bandra East,2.0,972
6465,Borivali West,2.87,1613
6466,Worli,7.15,756
6467,Chembur,3.77,1524
6468,Powai,4.68,1006
6469,Worli,7.68,1624
6470,Chembur,8.33,820
6471,Worli,3.83,972
6472,Borivali West,8.0,1494
6473,Worli,7.08,1308
6474,Worli,2.11,1220
6475,Bandra East,6.01,1340
6476,Worli,3.79,1393
6477,Powai,6.39,1454
6478,Bandra East,1.83,1330
6479,Chembur,7.92,1311
6480,Andheri West,6.5,777
6481,Worli,1.75,876
6482,Bandra East,3.7,748
6483,Borivali West,8.47,1497
6484,Bandra East,3.07,1276
6485,Powai,3.05,839
6486,Powai,4.09,1260
6487,Borivali West,1.72,733
6488,Bandra East,4.19,952
6489,Andheri West,5.05,1757
6490,Worli,8.05,1336
6491,Worli,5.37,1367
6492,Andheri West,5.35,1221
6493,Chembur,6.43,1704
6494,Bandra East,6.42,1267
6495,Borivali West,3.16,1731
6496,Powai,8.34,1305
6497,Powai,8.15,939
6498,Bandra East,3.99,1346
6499,Borivali West,2.48,1212
6500,Bandra East,1.89,897
6501,Powai,2.59,861
6502,Bandra East,3.98,946
6503,Powai,8.3,1377
6504,Borivali West,4.07,1126
6505,Chembur,3.78,645
6506,Powai,4.93,913
6507,Andheri West,3.65,838
6508,Borivali West,7.92,1227
6509,Chembur,2.5,1598
6510,Andheri West,2.63,1459
6511,Andheri West,2.22,1097
6512,Powai,2.81,1769
6513,Powai,5.37,1086
6514,Worli,2.1,1758
6515,Chembur,3.85,702
6516,Powai,4.5,1247
6517,Bandra East,5.36,748
6518,Chembur,3.64,1199
6519,Powai,2.42,1532
6520,Chembur,1.84,1123
6521,Borivali West,7.76,745
6522,Chembur,2.46,953
6523,Chembur,5.11,1294
6524,Andheri West,6.44,1629
6525,Andheri West,3.41,1428
6526,Worli,2.32,1427
6527,Chembur,8.19,1391
6528,Worli,5.02,1645
6529,Worli,2.78,615
6530,Powai,1.87,1385
6531,Powai,7.44,1073
6532,Powai,6.47,1259
6533,Bandra East,7.11,1434
6534,Powai,8.38,898
6535,Borivali West,5.31,1702
6536,Powai,3.37,1479
6537,Andheri West,1.76,1745
6538,Bandra East,7.85,788
6539,Worli,7.97,713
6540,Chembur,4.29,1152
6541,Chembur,4.25,1654
6542,Borivali West,5.65,1592
6543,Borivali West,4.06,1127
6544,Borivali West,2.76,1113
6545,Andheri West,1.8,912
6546,Powai,6.48,630
6547,Bandra East,7.66,1118
6548,Bandra East,4.98,819
6549,Powai,6.58,1764
6550,Worli,1.89,1361
6551,Borivali West,1.57,898
6552,Andheri West,3.63,1214
6553,Andheri West,6.45,1115
6554,Andheri West,3.21,929
6555,Chembur,2.94,1670
6556,Worli,8.11,1081
6557,Powai,4.19,1656
6558,Borivali West,1.8,1379
6559,Borivali West,5.94,840
6560,Chembur,7.01,1443
6561,Powai,2.71,1528
6562,Powai,7.95,1580
6563,Worli,1.84,1602
6564,Borivali West,7.56,653
6565,Powai,3.09,692
6566,Worli,5.43,1213
6567,Worli,2.16,1196
6568,Borivali West,5.14,835
6569,Worli,6.39,812
6570,Powai,2.85,1457
6571,Powai,1.6,936
6572,Chembur,2.73,1470
6573,Andheri West,6.4,1135
6574,Borivali West,5.81,1758
6575,Powai,6.18,1043
6576,Worli,8.49,801
6577,Andheri West,8.27,1261
6578,Chembur,1.41,1793
6579,Chembur,5.01,1378
6580,Andheri West,3.49,840
6581,Bandra East,5.79,776
6582,Chembur,7.69,1627
6583,Andheri West,5.43,765
6584,Worli,6.76,649
6585,Bandra East,4.86,1608
6586,Worli,7.79,730
6587,Andheri West,3.51,734
6588,Worli,6.52,1684
6589,Worli,7.79,1689
6590,Andheri West,5.53,1136
6591,Worli,7.31,1729
6592,Andheri West,2.99,654
6593,Powai,1.78,1227
6594,Borivali West,2.59,1326
6595,Borivali West,3.46,778
6596,Andheri West,4.89,696
6597,Bandra East,3.11,838
6598,Bandra East,5.75,617
6599,Bandra East,7.89,1342
6600,Andheri West,1.37,1340
6601,Andheri West,3.61,834
6602,Chembur,6.76,963
6603,Worli,5.8,1455
6604,Powai,2.78,1582
6605,Worli,7.37,1306
6606,Andheri West,3.52,1250
6607,Bandra East,6.36,1011
6608,Worli,5.01,799
6609,Powai,6.67,1322
6610,Chembur,6.77,1274
6611,Borivali West,4.55,1035
6612,Andheri West,3.4,852
6613,Powai,3.59,1703
6614,Borivali West,8.22,938
6615,Andheri West,7.7,817
6616,Powai,6.84,791
6617,Andheri West,5.16,1637
6618,Borivali West,2.43,1666
6619,Chembur,6.88,904
6620,Powai,5.04,1478
6621,Powai,3.83,1288
6622,Worli,3.48,1779
6623,Borivali West,6.16,1199
6624,Andheri West,2.59,1689
6625,Worli,2.62,913
6626,Powai,2.95,1727
6627,Andheri West,6.64,1517
6628,Bandra East,1.35,814
6629,Andheri West,6.39,1055
6630,Powai,3.27,749
6631,Bandra East,7.27,1336
6632,Borivali West,1.28,870
6633,Worli,1.9,659
6634,Borivali West,3.32,746
6635,Bandra East,7.71,1566
6636,Andheri West,7.03,1741
6637,Bandra East,2.37,910
6638,Bandra East,6.97,1446
6639,Andheri West,4.16,1092
6640,Borivali West,7.7,1265
6641,Andheri West,5.67,1552
6642,Borivali West,2.06,1368
6643,Chembur,3.93,659
6644,Borivali West,6.3,1733
6645,Powai,4.38,1642
6646,Chembur,4.01,1628
6647,Worli,6.69,947
6648,Bandra East,6.02,1592
6649,Powai,3.76,1000
6650,Andheri West,6.01,1685
6651,Andheri West,1.46,1770
6652,Andheri West,1.27,1542
6653,Worli,3.37,1536
6654,Andheri West,2.79,1237
6655,Powai,3.02,1239
6656,Borivali West,7.12,1355
6657,Borivali West,3.98,628
6658,Andheri West,7.73,1106
6659,Worli,6.02,943
6660,Andheri West,7.45,1149
6661,Bandra East,7.04,1453
6662,Andheri West,4.3,1591
6663,Andheri West,3.43,1398
6664,Andheri West,1.92,831
6665,Bandra East,6.64,915
6666,Powai,5.71,1306
6667,Bandra East,8.31,1004
6668,Powai,3.44,1621
6669,Powai,2.36,1117
6670,Chembur,1.97,1161
6671,Powai,5.93,1418
6672,Borivali West,1.84,1594
6673,Bandra East,4.75,826
6674,Bandra East,8.1,1107
6675,Andheri West,6.43,1639
6676,Borivali West,5.64,1175
6677,Andheri West,6.95,831
6678,Borivali West,3.54,826
6679,Bandra East,4.28,1490
6680,Powai,5.94,1116
6681,Bandra East,6.93,1487
6682,Borivali West,4.96,1617
6683,Bandra East,5.16,1466
6684,Chembur,4.43,1252
6685,Borivali West,2.02,759
6686,Powai,1.38,1556
6687,Worli,7.46,897
6688,Bandra East,8.29,1630
6689,Chembur,4.77,1573
6690,Powai,6.69,1331
6691,Powai,7.27,855
6692,Andheri West,5.02,1242
6693,Powai,3.95,1255
6694,Andheri West,3.93,958
6695,Bandra East,7.88,1258
6696,Chembur,5.18,1260
6697,Bandra East,1.43,1205
6698,Bandra East,7.19,1504
6699,Bandra East,1.81,1548
6700,Bandra East,6.37,1568
6701,Bandra East,3.4,887
6702,Worli,1.55,776
6703,Bandra East,4.79,933
6704,Worli,7.27,1481
6705,Borivali West,3.78,1532
6706,Chembur,2.05,1593
6707,Chembur,2.17,1168
6708,Bandra East,7.09,1682
6709,Andheri West,5.98,907
6710,Chembur,5.65,971
6711,Powai,7.42,1153
6712,Worli,4.5,1415
6713,Worli,3.79,1660
6714,Borivali West,2.36,829
6715,Borivali West,2.76,905
6716,Chembur,1.5,1406
6717,Andheri West,2.9,1262
6718,Chembur,5.09,1099
6719,Bandra East,4.04,1602
6720,Andheri West,6.68,1054
6721,Bandra East,2.71,1480
6722,Chembur,8.05,949
6723,Andheri West,2.59,1132
6724,Powai,5.17,1715
6725,Worli,7.94,1046
6726,Borivali West,6.34,1420
6727,Bandra East,3.12,1205
6728,Worli,2.83,989
6729,Powai,4.22,939
6730,Bandra East,5.69,658
6731,Chembur,5.1,1287
6732,Andheri West,3.56,1786
6733,Andheri West,3.48,1431
6734,Borivali West,6.18,1495
6735,Andheri West,3.48,1213
6736,Powai,2.94,820
6737,Worli,6.13,1743
6738,Bandra East,7.47,959
6739,Powai,8.33,1155
6740,Worli,2.76,1280
6741,Bandra East,3.31,615
6742,Worli,5.18,962
6743,Chembur,1.5,771
6744,Andheri West,6.55,1259
6745,Powai,6.6,787
6746,Bandra East,3.17,1130
6747,Andheri West,4.21,1649
6748,Powai,1.8,1620
6749,Bandra East,2.32,1171
6750,Andheri West,3.73,1397
6751,Bandra East,7.91,689
6752,Bandra East,4.71,797
6753,Borivali West,6.31,1658
6754,Worli,7.07,1054
6755,Powai,4.09,1454
6756,Borivali West,8.14,775
6757,Andheri West,3.19,1746
6758,Bandra East,1.48,1472
6759,Andheri West,2.2,1256
6760,Bandra East,1.59,1435
6761,Andheri West,7.23,1509
6762,Bandra East,4.36,1179
6763,Powai,6.2,1260
6764,Borivali West,7.62,1492
6765,Chembur,4.44,1526
6766,Powai,5.93,804
6767,Powai,7.01,1581
6768,Bandra East,6.57,628
6769,Worli,1.4,1391
6770,Worli,2.06,1029
6771,Borivali West,1.66,676
6772,Chembur,6.1,1482
6773,Chembur,6.45,666
6774,Powai,7.88,1544
6775,Andheri West,2.11,1064
6776,Chembur,5.39,786
6777,Powai,2.13,1004
6778,Powai,1.36,918
6779,Worli,5.47,1005
6780,Worli,7.58,615
6781,Chembur,6.29,1105
6782,Chembur,3.26,1528
6783,Andheri West,6.12,786
6784,Chembur,6.12,1518
6785,Powai,4.63,640
6786,Worli,1.3,631
6787,Worli,2.68,1759
6788,Worli,6.06,1092
6789,Worli,5.84,1160
6790,Powai,3.37,786
6791,Chembur,5.13,870
6792,Borivali West,6.42,1012
6793,Andheri West,4.28,1259
6794,Chembur,6.97,902
6795,Chembur,3.88,1150
6796,Powai,7.67,707
6797,Powai,4.54,814
6798,Bandra East,4.08,937
6799,Andheri West,7.57,1008
6800,Bandra East,8.03,1117
6801,Worli,6.93,1464
6802,Chembur,3.55,1244
6803,Powai,4.86,1450
6804,Borivali West,7.34,1255
6805,Powai,6.62,1542
6806,Bandra East,5.22,1703
6807,Powai,5.45,1234
6808,Chembur,6.5,1188
6809,Borivali West,2.38,1026
6810,Powai,1.86,693
6811,Chembur,6.4,1196
6812,Chembur,4.52,1123
6813,Bandra East,2.41,1169
6814,Andheri West,3.31,1710
6815,Andheri West,2.96,1115
6816,Bandra East,5.47,1098
6817,Powai,1.38,1058
6818,Worli,1.25,695
6819,Bandra East,1.4,1777
6820,Chembur,8.41,1066
6821,Powai,4.05,1750
6822,Chembur,4.68,1034
6823,Andheri West,4.12,1591
6824,Chembur,3.48,1720
6825,Bandra East,5.78,1293
6826,Andheri West,6.11,1410
6827,Worli,4.79,654
6828,Andheri West,4.2,1610
6829,Worli,7.14,1283
6830,Powai,3.14,1644
6831,Borivali West,7.58,1433
6832,Powai,4.75,1598
6833,Powai,1.28,1705
6834,Bandra East,4.09,953
6835,Bandra East,6.63,850
6836,Worli,2.51,1795
6837,Andheri West,6.55,1113
6838,Powai,1.92,966
6839,Andheri West,4.36,1015
6840,Bandra East,1.63,917
6841,Chembur,8.5,710
6842,Worli,3.65,1732
6843,Chembur,7.6,901
6844,Bandra East,7.85,1479
6845,Bandra East,2.67,645
6846,Chembur,2.48,1343
6847,Chembur,4.8,1549
6848,Bandra East,3.57,1770
6849,Bandra East,4.78,1603
6850,Worli,7.67,1002
6851,Bandra East,4.35,748
6852,Andheri West,7.75,746
6853,Powai,3.55,1430
6854,Powai,1.25,1325
6855,Worli,7.72,1272
6856,Andheri West,6.38,1601
6857,Bandra East,5.91,1213
6858,Bandra East,5.77,1672
6859,Bandra East,5.36,1666
6860,Bandra East,2.95,902
6861,Borivali West,2.08,695
6862,Chembur,4.65,1214
6863,Powai,3.72,1747
6864,Chembur,3.1,1286
6865,Powai,2.61,1434
6866,Worli,1.46,1392
6867,Andheri West,7.34,1510
6868,Bandra East,7.53,829
6869,Chembur,2.46,702
6870,Worli,1.39,1132
6871,Powai,1.96,1647
6872,Powai,7.45,1746
6873,Worli,5.82,1572
6874,Bandra East,7.62,819
6875,Worli,5.23,1777
6876,Andheri West,6.29,1173
6877,Chembur,4.14,1347
6878,Andheri West,8.02,1204
6879,Bandra East,7.56,837
6880,Powai,3.35,1268
6881,Borivali West,2.17,1735
6882,Worli,6.97,1504
6883,Powai,1.22,1187
6884,Powai,5.42,1210
6885,Borivali West,5.06,996
6886,Chembur,4.47,1447
6887,Borivali West,3.61,746
6888,Bandra East,2.3,1329
6889,Bandra East,1.8,663
6890,Borivali West,2.13,1420
6891,Borivali West,1.53,1649
6892,Andheri West,1.5,1224
6893,Chembur,4.77,1799
6894,Worli,3.98,607
6895,Powai,1.78,1709
6896,Powai,4.8,768
6897,Borivali West,4.18,1086
6898,Borivali West,6.02,1444
6899,Borivali West,3.31,1076
6900,Powai,1.32,785
6901,Andheri West,2.34,864
6902,Bandra East,7.58,1143
6903,Bandra East,2.81,1423
6904,Worli,7.58,1482
6905,Powai,1.56,1696
6906,Chembur,7.47,1428
6907,Bandra East,4.35,852
6908,Bandra East,2.61,1150
6909,Andheri West,5.91,1588
6910,Borivali West,7.46,922
6911,Borivali West,4.17,1598
6912,Chembur,7.43,1452
6913,Andheri West,6.14,1388
6914,Worli,2.43,1055
6915,Powai,3.83,1279
6916,Andheri West,7.5,1027
6917,Worli,2.45,1160
6918,Powai,3.08,974
6919,Worli,2.37,1371
6920,Worli,5.37,1079
6921,Andheri West,4.71,1433
6922,Chembur,1.81,1203
6923,Worli,6.66,611
6924,Chembur,3.65,917
6925,Powai,2.33,1217
6926,Bandra East,6.55,854
6927,Worli,1.32,800
6928,Bandra East,1.95,1481
6929,Powai,3.17,699
6930,Borivali West,7.09,1077
6931,Powai,3.19,1395
6932,Bandra East,7.44,1701
6933,Worli,7.85,795
6934,Bandra East,1.68,1189
6935,Bandra East,8.25,1471
6936,Andheri West,7.04,770
6937,Chembur,7.94,1143
6938,Powai,8.46,1564
6939,Borivali West,2.47,1291
6940,Chembur,1.93,627
6941,Powai,1.35,1067
6942,Worli,6.53,643
6943,Bandra East,3.94,885
6944,Borivali West,7.14,1002
6945,Chembur,3.44,1020
6946,Bandra East,4.83,1001
6947,Bandra East,2.62,1159
6948,Powai,1.86,1130
6949,Andheri West,1.41,834
6950,Chembur,5.21,1727
6951,Powai,5.64,1648
6952,Powai,2.86,1486
6953,Andheri West,7.0,1253
6954,Worli,6.71,768
6955,Andheri West,2.3,1264
6956,Andheri West,8.42,1032
6957,Bandra East,5.02,1382
6958,Borivali West,2.18,902
6959,Bandra East,1.29,1386
6960,Powai,8.01,1147
6961,Chembur,1.25,1609
6962,Borivali West,4.07,685
6963,Bandra East,2.64,1096
6964,Borivali West,1.45,1262
6965,Andheri West,7.19,1283
6966,Chembur,5.24,1661
6967,Chembur,5.11,940
6968,Powai,2.49,950
6969,Borivali West,7.95,1220
6970,Bandra East,2.08,688
6971,Andheri West,4.4,1706
6972,Bandra East,5.18,740
6973,Borivali West,5.05,1194
6974,Borivali West,7.56,1494
6975,Andheri West,6.22,787
6976,Andheri West,7.4,979
6977,Chembur,4.76,989
6978,Andheri West,8.39,1147
6979,Powai,7.06,685
6980,Chembur,5.88,683
6981,Borivali West,5.86,1749
6982,Chembur,4.22,852
6983,Borivali West,4.81,1115
6984,Andheri West,3.34,1259
6985,Bandra East,6.41,1134
6986,Chembur,3.15,824
6987,Chembur,7.51,1496
6988,Worli,6.34,1127
6989,Borivali West,2.35,1647
6990,Chembur,7.55,1319
6991,Powai,6.73,620
6992,Bandra East,6.76,909
6993,Worli,3.29,1092
6994,Chembur,4.43,787
6995,Andheri West,5.06,999
6996,Bandra East,7.85,909
6997,Borivali West,6.84,1734
6998,Borivali West,3.16,814
6999,Worli,6.08,1322
7000,Powai,7.78,722
7001,Chembur,2.54,628
7002,Bandra East,2.05,1695
7003,Andheri West,4.25,1766
7004,Borivali West,6.63,1195
7005,Bandra East,4.95,1033
7006,Chembur,3.84,1781
7007,Worli,3.34,1419
7008,Powai,7.82,752
7009,Bandra East,5.23,1158
7010,Worli,2.19,1366
7011,Bandra East,5.11,864
7012,Borivali West,1.24,1057
7013,Borivali West,2.93,1527
7014,Chembur,5.4,1712
7015,Borivali West,6.68,697
7016,Chembur,5.76,1491
7017,Chembur,7.38,929
7018,Worli,5.87,1458
7019,Chembur,4.69,838
7020,Andheri West,2.66,1711
7021,Borivali West,7.2,1441
7022,Worli,1.49,725
7023,Andheri West,5.63,912
7024,Powai,3.76,1494
7025,Powai,3.91,1126
7026,Chembur,5.01,1084
7027,Borivali West,8.13,1581
7028,Chembur,6.07,1314
7029,Bandra East,5.92,1206
7030,Powai,5.37,1609
7031,Powai,8.29,922
7032,Chembur,2.7,1522
7033,Bandra East,6.02,919
7034,Andheri West,2.96,1484
7035,Chembur,3.97,860
7036,Borivali West,2.34,1416
7037,Bandra East,3.75,1248
7038,Bandra East,6.49,604
7039,Worli,1.46,1586
7040,Chembur,7.0,1220
7041,Chembur,5.47,1712
7042,Chembur,1.51,1079
7043,Andheri West,6.94,611
7044,Powai,5.82,1398
7045,Powai,6.96,1039
7046,Bandra East,6.04,764
7047,Chembur,3.62,1300
7048,Borivali West,4.37,1159
7049,Chembur,4.61,1185
7050,Andheri West,7.32,1793
7051,Bandra East,5.11,802
7052,Powai,7.85,1220
7053,Worli,6.02,1238
7054,Powai,8.18,1706
7055,Worli,3.55,685
7056,Borivali West,7.32,1760
7057,Andheri West,7.86,1688
7058,Bandra East,8.45,1578
7059,Andheri West,1.66,1327
7060,Bandra East,1.52,1149
7061,Andheri West,4.29,818
7062,Worli,5.36,1438
7063,Andheri West,4.22,1696
7064,Borivali West,3.21,863
7065,Andheri West,5.86,686
7066,Powai,8.25,1452
7067,Bandra East,5.39,1034
7068,Andheri West,6.76,1726
7069,Andheri West,5.96,1408
7070,Borivali West,4.6,1183
7071,Chembur,3.29,1794
7072,Powai,6.04,1326
7073,Chembur,2.15,723
7074,Powai,3.57,1446
7075,Andheri West,4.13,1339
7076,Powai,7.66,1546
7077,Bandra East,6.69,1261
7078,Powai,4.05,1518
7079,Andheri West,2.32,1146
7080,Bandra East,5.52,1344
7081,Powai,7.61,764
7082,Worli,1.43,917
7083,Chembur,5.4,1592
7084,Worli,3.96,631
7085,Bandra East,8.08,706
7086,Andheri West,1.98,1224
7087,Borivali West,8.03,1640
7088,Bandra East,5.51,1360
7089,Powai,6.21,876
7090,Borivali West,3.23,1219
7091,Bandra East,7.41,1497
7092,Worli,3.66,697
7093,Andheri West,3.87,1074
7094,Worli,5.93,681
7095,Worli,6.76,642
7096,Worli,3.07,1035
7097,Bandra East,7.56,1360
7098,Andheri West,3.98,908
7099,Worli,2.76,1241
7100,Powai,2.67,1105
7101,Powai,4.38,1501
7102,Bandra East,5.92,958
7103,Bandra East,1.63,1031
7104,Bandra East,4.89,1630
7105,Powai,1.36,1518
7106,Borivali West,6.34,869
7107,Bandra East,6.53,675
7108,Worli,1.48,1529
7109,Bandra East,1.48,1430
7110,Chembur,2.27,749
7111,Bandra East,1.26,1185
7112,Borivali West,7.55,1289
7113,Chembur,7.13,1057
7114,Borivali West,7.45,1201
7115,Borivali West,1.82,1397
7116,Bandra East,2.89,1199
7117,Bandra East,3.32,1593
7118,Worli,8.14,1255
7119,Worli,8.39,1230
7120,Powai,3.89,857
7121,Worli,6.27,1500
7122,Chembur,1.71,873
7123,Powai,4.78,1579
7124,Andheri West,5.07,1551
7125,Worli,2.9,1049
7126,Bandra East,4.12,1373
7127,Bandra East,8.14,1132
7128,Borivali West,6.33,1026
7129,Borivali West,8.48,1399
7130,Andheri West,4.51,1263
7131,Andheri West,8.0,847
7132,Powai,3.29,1146
7133,Powai,3.69,1703
7134,Bandra East,3.49,1614
7135,Bandra East,5.4,1152
7136,Bandra East,7.83,1056
7137,Worli,3.15,764
7138,Bandra East,6.8,1474
7139,Worli,2.22,719
7140,Borivali West,3.68,1142
7141,Andheri West,1.61,859
7142,Powai,2.94,1281
7143,Powai,1.45,1089
7144,Worli,4.85,865
7145,Chembur,7.66,1379
7146,Andheri West,1.57,667
7147,Chembur,8.36,1450
7148,Worli,4.49,1125
7149,Borivali West,5.85,1257
7150,Worli,1.41,1558
7151,Worli,4.27,628
7152,Andheri West,5.06,802
7153,Chembur,2.31,718
7154,Chembur,2.66,1535
7155,Bandra East,3.08,1355
7156,Worli,3.84,1686
7157,Borivali West,7.61,1409
7158,Borivali West,4.66,874
7159,Powai,6.29,1108
7160,Powai,5.56,1282
7161,Powai,3.17,1621
7162,Chembur,2.8,748
7163,Powai,2.15,1350
7164,Powai,5.55,1407
7165,Andheri West,4.67,1604
7166,Andheri West,3.24,1091
7167,Borivali West,5.12,842
7168,Bandra East,1.55,1716
7169,Worli,2.58,708
7170,Borivali West,6.43,1333
7171,Bandra East,4.74,1336
7172,Andheri West,4.46,1625
7173,Bandra East,3.21,787
7174,Chembur,5.64,1185
7175,Bandra East,3.69,1458
7176,Chembur,7.51,1114
7177,Bandra East,2.07,1764
7178,Borivali West,6.22,1427
7179,Chembur,6.79,1032
7180,Chembur,1.55,1550
7181,Worli,5.61,1376
7182,Bandra East,6.7,800
7183,Chembur,1.39,1312
7184,Worli,6.12,1659
7185,Worli,5.7,887
7186,Borivali West,3.14,1013
7187,Chembur,6.45,1541
7188,Worli,8.46,1783
7189,Chembur,2.0,721
7190,Powai,7.55,846
7191,Powai,7.61,1419
7192,Worli,8.45,1455
7193,Borivali West,8.18,698
7194,Borivali West,3.94,655
7195,Chembur,4.31,1182
7196,Borivali West,6.57,1668
7197,Powai,3.56,1109
7198,Bandra East,5.99,1013
7199,Bandra East,3.71,1123
7200,Andheri West,3.75,1143
7201,Bandra East,7.2,1322
7202,Chembur,1.59,1493
7203,Worli,5.07,1507
7204,Borivali West,4.43,1751
7205,Powai,7.05,1756
7206,Bandra East,6.23,903
7207,Powai,5.09,1559
7208,Bandra East,5.48,812
7209,Bandra East,7.09,1518
7210,Borivali West,6.71,1306
7211,Borivali West,4.45,1099
7212,Powai,7.66,989
7213,Chembur,3.16,1201
7214,Andheri West,2.17,1175
7215,Bandra East,1.67,1393
7216,Chembur,7.18,663
7217,Andheri West,2.78,1676
7218,Andheri West,4.7,1511
7219,Bandra East,6.76,1024
7220,Borivali West,4.38,766
7221,Worli,1.89,840
7222,Chembur,4.69,656
7223,Powai,5.99,1083
7224,Worli,5.44,928
7225,Borivali West,4.8,891
7226,Worli,2.61,956
7227,Borivali West,4.42,1684
7228,Borivali West,8.05,1206
7229,Borivali West,2.34,909
7230,Worli,7.96,1384
7231,Andheri West,7.04,1665
7232,Borivali West,3.2,1564
7233,Borivali West,1.92,946
7234,Borivali West,4.77,729
7235,Borivali West,6.32,942
7236,Chembur,3.09,1000
7237,Borivali West,7.95,708
7238,Bandra East,7.49,1446
7239,Powai,8.18,1796
7240,Bandra East,6.76,1051
7241,Bandra East,5.14,1697
7242,Chembur,7.64,1501
7243,Bandra East,2.95,744
7244,Powai,1.32,1496
7245,Andheri West,7.75,871
7246,Worli,3.16,1056
7247,Borivali West,1.84,985
7248,Bandra East,6.15,1620
7249,Borivali West,6.35,1210
7250,Bandra East,4.68,1138
7251,Bandra East,4.36,1007
7252,Andheri West,4.82,1687
7253,Andheri West,5.47,1619
7254,Chembur,4.33,1086
7255,Bandra East,6.3,1407
7256,Chembur,7.22,1778
7257,Borivali West,4.83,868
7258,Bandra East,2.57,913
7259,Powai,7.15,1672
7260,Borivali West,4.51,1525
7261,Andheri West,6.11,1648
7262,Bandra East,1.45,1704
7263,Powai,5.01,1239
7264,Borivali West,5.69,815
7265,Chembur,1.73,1475
7266,Worli,3.04,1718
