id,locality,price_cr,sqft
5747,Borivali West,2.59,1677
5748,Powai,5.54,1149
5749,Worli,2.94,625
5750,Powai,2.2,892
5751,Chembur,8.49,1515
5752,Andheri West,3.1,1180
5753,Bandra East,5.08,793
5754,Bandra East,1.82,1485
5755,Chembur,4.58,1183
5756,Worli,3.78,1059
5757,Borivali West,2.69,655
5758,Worli,2.85,1121
5759,Bandra East,5.34,1351
5760,Bandra East,3.0,916
5761,Borivali West,8.32,1402
5762,Worli,3.05,985
5763,Powai,2.89,1148
5764,Bandra East,4.72,987
5765,Worli,4.18,691
5766,Chembur,8.14,1407
5767,Borivali West,3.59,1208
5768,Andheri West,2.69,1298
5769,Worli,3.86,1365
5770,Andheri West,6.44,1260
5771,Chembur,3.95,862
5772,Worli,4.34,670
5773,Worli,3.02,1559
5774,Borivali West,6.6,815
5775,Powai,7.22,1699
5776,Andheri West,5.33,769
5777,Worli,4.78,1069
5778,Powai,1.25,1215
5779,Bandra East,7.16,1512
5780,Andheri West,2.57,702
5781,Chembur,3.56,1615
5782,Chembur,6.56,750
5783,Borivali West,5.06,1485
5784,Andheri West,7.21,1127
5785,Chembur,4.27,661
5786,Chembur,4.95,1418
5787,Bandra East,6.71,1418
5788,Chembur,1.41,1549
5789,Powai,4.53,1758
5790,Andheri West,6.12,1334
5791,Worli,6.28,686
5792,Andheri West,7.84,808
5793,Powai,7.3,1797
5794,Worli,2.09,1041
5795,Borivali West,8.28,857
5796,Worli,8.15,700
5797,Bandra East,7.38,1051
5798,Borivali West,8.16,938
5799,Bandra East,6.62,1174
5800,Borivali West,6.24,1769
5801,Andheri West,7.5,1413
5802,Andheri West,7.03,883
5803,Andheri West,3.54,1174
5804,Worli,2.36,645
5805,Chembur,7.65,1545
5806,Worli,6.63,1681
5807,Borivali West,4.44,1628
5808,Andheri West,6.2,979
5809,Worli,2.38,1486
5810,Bandra East,3.75,1527
5811,Powai,5.41,1661
5812,Bandra East,4.19,684
5813,Bandra East,3.62,1443
5814,Borivali West,4.41,1691
5815,Worli,2.6,937
5816,Chembur,4.37,1518
5817,Powai,5.42,913
5818,Bandra East,6.32,1414
5819,Andheri West,4.58,1274
5820,Powai,1.79,1702
5821,Andheri West,8.39,792
5822,Chembur,2.41,1766
5823,Worli,7.86,1562
5824,Worli,6.11,1273
5825,Powai,8.03,634
5826,Andheri West,6.34,1728
5827,Worli,6.73,1157
5828,Andheri West,3.04,1066
5829,Chembur,7.28,1501
5830,Worli,6.26,1483
5831,Borivali West,4.24,1602
5832,Powai,4.84,1525
5833,Bandra East,7.85,1036
5834,Worli,7.46,1678
5835,Borivali West,2.76,1669
5836,Powai,2.76,1642
5837,Chembur,3.48,861
5838,Chembur,3.97,1785
5839,Powai,1.66,1372
5840,Borivali West,5.82,1219
5841,Chembur,7.3,1735
5842,Bandra East,6.43,753
5843,Chembur,4.7,1423
5844,Chembur,5.28,917
5845,Chembur,2.94,1696
5846,Andheri West,6.24,1110
5847,Powai,8.47,1487
5848,Chembur,6.02,1095
5849,Worli,5.96,868
5850,Worli,8.26,981
5851,Worli,8.42,1777
5852,Bandra East,7.51,1592
5853,Chembur,3.72,1048
5854,Chembur,3.57,1202
5855,Bandra East,6.51,1695
5856,Powai,4.03,811
5857,Andheri West,7.94,1525
5858,Andheri West,3.21,822
5859,Chembur,3.02,1753
5860,Bandra East,8.48,811
5861,Chembur,4.61,1457
5862,Chembur,6.94,1743
5863,Borivali West,4.77,1775
5864,Andheri West,1.59,1220
5865,Worli,7.22,894
5866,Worli,6.85,1038
5867,Chembur,5.93,1684
5868,Andheri West,4.25,1350
5869,Chembur,6.36,657
5870,Borivali West,3.98,998
5871,Powai,5.24,1142
5872,Andheri West,5.24,714
5873,Chembur,3.53,892
5874,Chembur,7.56,967
5875,Worli,5.96,1374
5876,Chembur,2.05,1545
5877,Borivali West,3.19,1579
5878,Powai,1.22,1260
5879,Bandra East,4.03,927
5880,Borivali West,2.34,1233
5881,Powai,5.39,968
5882,Bandra East,4.97,1532
5883,Borivali West,7.4,1295
5884,Chembur,2.01,1739
5885,Bandra East,4.01,1130
5886,Bandra East,5.77,1106
5887,Andheri West,7.72,1338
5888,Andheri West,6.96,1076
5889,Andheri West,6.34,1570
5890,Andheri West,2.7,1462
5891,Chembur,2.54,604
5892,Powai,4.25,1189
5893,Bandra East,2.89,1401
5894,Powai,5.58,648
5895,Bandra East,2.21,1547
5896,Worli,6.51,658
5897,Andheri West,6.96,1075
5898,Worli,1.36,1183
5899,Chembur,3.82,958
5900,Bandra East,2.57,705
5901,Worli,7.82,1757
5902,Bandra East,5.37,1489
5903,Bandra East,7.93,1622
5904,Bandra East,4.42,1304
5905,Worli,7.83,1116
5906,Borivali West,8.05,1270
5907,Worli,4.94,1128
5908,Bandra East,5.38,1267
5909,Powai,1.68,1274
5910,Worli,7.43,1639
5911,Chembur,5.49,805
5912,Powai,5.94,985
5913,Bandra East,6.45,1370
5914,Bandra East,4.77,868
5915,Andheri West,6.21,1109
5916,Powai,2.45,1370
5917,Andheri West,7.36,761
5918,Andheri West,5.56,1360
5919,Andheri West,6.01,1346
5920,Bandra East,3.13,917
5921,Andheri West,2.22,1506
5922,Powai,4.16,846
5923,Borivali West,8.17,1678
5924,Worli,6.95,1562
5925,Andheri West,5.29,720
5926,Powai,3.8,1797
5927,Bandra East,2.91,1628
5928,Worli,7.42,758
5929,Andheri West,2.98,1478
5930,Worli,7.96,1402
5931,Worli,1.62,731
5932,Worli,7.69,857
5933,Andheri West,7.82,871
5934,Borivali West,2.92,773
5935,Andheri West,6.19,1661
5936,Andheri West,6.73,1762
5937,Bandra East,5.07,1735
5938,Worli,3.61,1279
5939,Worli,2.77,1723
5940,Worli,3.01,770
5941,Powai,4.16,1528
5942,Borivali West,1.57,1327
5943,Andheri West,1.32,1344
5944,Worli,1.95,1686
5945,Andheri West,3.46,1626
5946,Chembur,1.35,621
5947,Chembur,3.97,1773
5948,Andheri West,6.42,1769
5949,Powai,7.05,1477
5950,Powai,3.55,1600
5951,Powai,3.89,1635
5952,Bandra East,6.74,621
5953,Chembur,8.44,1132
5954,Worli,3.9,652
5955,Andheri West,2.63,1673
5956,Andheri West,3.36,1147
5957,Andheri West,6.1,1518
5958,Bandra East,3.78,1595
5959,Bandra East,8.35,771
5960,Borivali West,4.11,1624
5961,Andheri West,5.97,1440
5962,Chembur,3.59,821
5963,Andheri West,4.67,1633
5964,Worli,2.87,1005
5965,Chembur,8.19,730
5966,Powai,3.68,1075
5967,Borivali West,4.68,795
5968,Chembur,1.42,1551
5969,Worli,6.64,953
5970,Bandra East,6.62,768
5971,Powai,1.52,1118
5972,Powai,2.29,1727
5973,Borivali West,3.77,1400
5974,Andheri West,6.69,1712
5975,Worli,7.4,1378
5976,Bandra East,6.64,1796
5977,Andheri West,4.8,1429
5978,Borivali West,7.62,1213
5979,Andheri West,4.01,1264
5980,Andheri West,6.83,1697
5981,Andheri West,7.68,757
5982,Powai,4.26,1054
5983,Chembur,5.52,1228
5984,Andheri West,7.78,1158
5985,Andheri West,3.97,1035
5986,Chembur,6.22,1615
5987,Borivali West,1.46,763
5988,Powai,3.22,1313
5989,Borivali West,2.88,1676
5990,Bandra East,7.94,1043
5991,Chembur,5.19,1241
5992,Worli,6.23,1219
5993,Worli,4.79,962
5994,Worli,4.76,1709
5995,Chembur,6.03,1333
5996,Worli,6.57,1234
5997,Powai,6.36,674
5998,Powai,7.25,1170
5999,Powai,2.72,605
6000,Chembur,6.14,1124
6001,Worli,4.66,661
6002,Bandra East,6.04,1036
6003,Borivali West,1.92,1719
6004,Worli,7.44,1529
6005,Powai,2.92,1391
6006,Worli,4.04,1102
6007,Bandra East,4.58,1377
6008,Worli,5.24,1228
6009,Andheri West,6.72,1714
6010,Worli,3.92,1312
6011,Chembur,3.07,727
6012,Worli,5.42,1577
6013,Andheri West,2.33,795
6014,Andheri West,7.3,1340
6015,Bandra East,8.31,1017
6016,Borivali West,4.02,926
6017,Bandra East,6.45,1193
6018,Powai,4.73,890
6019,Andheri West,2.23,1263
6020,Chembur,4.88,1328
6021,Andheri West,6.03,858
6022,Bandra East,7.83,1472
6023,Powai,5.55,1535
6024,Bandra East,2.9,1040
6025,Chembur,4.88,1469
6026,Powai,5.7,1272
6027,Andheri West,5.3,1107
6028,Andheri West,8.21,1227
6029,Chembur,6.54,1780
6030,Worli,5.21,856
6031,Bandra East,4.89,1094
6032,Borivali West,7.01,1274
6033,Andheri West,5.78,1168
6034,Powai,7.08,1236
6035,Powai,4.58,1416
6036,Bandra East,8.5,1192
6037,Worli,2.76,1228
6038,Worli,3.25,905
6039,Worli,4.27,1532
6040,Bandra East,5.29,674
6041,Bandra East,7.53,958
6042,Bandra East,6.16,1798
6043,Andheri West,3.5,818
6044,Andheri West,1.28,931
6045,Worli,2.18,1324
6046,Powai,3.37,742
6047,Worli,7.54,1714
6048,Bandra East,5.96,1681
6049,Chembur,7.68,1471
6050,Chembur,6.52,930
6051,Borivali West,3.18,1324
6052,Chembur,5.31,1570
6053,Bandra East,4.26,1023
6054,Chembur,5.22,1078
6055,Borivali West,6.66,1585
6056,Andheri West,6.13,1458
6057,Chembur,6.78,1678
6058,Worli,6.94,756
6059,Powai,5.53,1800
6060,Chembur,3.68,1425
6061,Bandra East,3.82,1570
6062,Chembur,1.88,1478
6063,Worli,6.48,663
6064,Chembur,3.94,977
6065,Borivali West,7.0,1244
6066,Chembur,5.52,747
6067,Worli,2.36,1382
6068,Bandra East,7.82,1623
6069,Bandra East,4.02,1189
6070,Powai,2.24,1709
6071,Andheri West,7.53,1629
6072,Bandra East,1.78,621
6073,Borivali West,3.69,1342
6074,Powai,2.15,791
6075,Bandra East,6.57,1594
6076,Chembur,5.9,1690
6077,Borivali West,6.68,1193
6078,Worli,1.44,933
6079,Powai,6.18,856
6080,Borivali West,2.32,1626
6081,Chembur,5.06,683
6082,Powai,8.48,1348
6083,Bandra East,7.88,1190
6084,Worli,6.52,617
6085,Bandra East,1.26,826
6086,Chembur,5.89,976
6087,Bandra East,5.76,1535
6088,Borivali West,1.95,963
6089,Borivali West,4.84,1656
6090,Borivali West,4.88,830
6091,Powai,6.33,839
6092,Chembur,5.53,1488
6093,Borivali West,6.82,1749
6094,Chembur,7.17,1155
6095,Borivali West,3.32,898
6096,Borivali West,7.26,1775
6097,Powai,1.46,1512
6098,Chembur,6.19,1568
6099,Borivali West,7.91,1276
6100,Borivali West,5.46,794
6101,Borivali West,2.88,1248
6102,Andheri West,3.32,1211
6103,Bandra East,7.89,1015
6104,Chembur,2.27,1155
6105,Bandra East,7.74,1473
6106,Worli,8.08,677
6107,Borivali West,3.4,1310
6108,Powai,1.33,1513
6109,Powai,7.83,1737
6110,Powai,7.85,663
6111,Worli,6.83,1348
6112,Andheri West,5.67,1253
6113,Borivali West,8.29,881
6114,Worli,1.46,795
6115,Andheri West,2.23,736
6116,Borivali West,3.59,1400
6117,Powai,7.07,669
6118,Chembur,1.27,1426
6119,Worli,8.17,746
6120,Powai,5.95,1084
6121,Powai,4.65,678
6122,Bandra East,7.5,1441
6123,Powai,2.93,736
6124,Worli,6.49,1783
6125,Bandra East,2.38,762
6126,Bandra East,1.24,1087
6127,Worli,1.53,1441
6128,Powai,2.14,1335
6129,Chembur,8.27,1433
6130,Andheri West,7.84,1196
6131,Borivali West,6.04,1349
6132,Worli,2.71,1246
6133,Worli,2.29,918
6134,Powai,4.08,1758
6135,Borivali West,5.74,600
6136,Borivali West,1.39,1154
6137,Bandra East,7.23,1263
6138,Andheri West,7.61,1690
6139,Bandra East,3.36,1478
6140,Chembur,4.08,982
6141,Powai,7.49,881
6142,Chembur,6.77,1332
6143,Bandra East,3.25,1476
6144,Worli,4.61,757
6145,Powai,3.3,901
6146,Chembur,4.96,1123
6147,Chembur,8.27,971
6148,Worli,4.53,1172
6149,Powai,2.81,652
6150,Powai,2.5,1713
6151,Bandra East,2.94,1465
6152,Borivali West,2.1,1123
6153,Worli,5.35,1478
6154,Worli,3.42,770
6155,Worli,6.68,721
6156,Borivali West,5.48,1553
6157,Worli,1.26,748
6158,Borivali West,7.83,857
6159,Powai,6.0,1620
6160,Borivali West,4.54,921
6161,Borivali West,6.85,1616
6162,Powai,4.25,1041
6163,Powai,4.7,879
6164,Andheri West,7.04,1354
6165,Andheri West,5.01,1084
6166,Worli,8.3,1106
6167,Chembur,6.41,1107
6168,Powai,8.21,1097
6169,Chembur,8.22,1695
6170,Chembur,6.78,968
6171,Chembur,7.74,1004
6172,Chembur,6.26,1215
6173,Chembur,7.1,1188
6174,Powai,5.37,975
6175,Borivali West,7.45,1538
6176,Powai,3.45,1662
6177,Bandra East,5.69,1233
6178,Bandra East,7.59,938
6179,Bandra East,7.07,1563
6180,Bandra East,1.91,1373
6181,Powai,3.49,1206
6182,Andheri West,4.72,1226
6183,Andheri West,5.72,948
6184,Andheri West,1.3,1504
6185,Bandra East,8.36,725
6186,Powai,4.07,869
6187,Andheri West,3.32,1280
6188,Andheri West,3.78,1080
6189,Andheri West,5.6,1591
6190,Worli,4.71,891
6191,Bandra East,3.92,1253
6192,Andheri West,3.29,1305
6193,Chembur,5.5,1390
6194,Chembur,2.37,1338
6195,Powai,3.97,870
6196,Chembur,6.19,955
6197,Borivali West,3.88,1726
6198,Powai,5.53,788
6199,Powai,3.04,1111
6200,Andheri West,2.41,900
6201,Worli,4.8,613
6202,Bandra East,5.7,1615
6203,Borivali West,3.56,1275
6204,Chembur,4.14,1248
6205,Andheri West,5.75,1234
6206,Powai,7.68,1600
6207,Andheri West,4.41,868
6208,Powai,4.98,632
6209,Andheri West,4.66,1524
6210,Powai,1.43,721
6211,Bandra East,2.07,1155
6212,Powai,4.14,1708
6213,Chembur,5.82,1410
6214,Chembur,6.55,1764
6215,Borivali West,7.45,893
6216,Borivali West,1.27,1070
6217,Powai,2.52,1568
6218,Andheri West,6.39,1302
6219,Borivali West,5.22,1324
6220,Borivali West,7.06,1460
6221,Worli,6.9,1192
6222,Borivali West,4.37,913
6223,Andheri West,2.37,1626
6224,Borivali West,1.7,1716
6225,Borivali West,3.12,983
6226,Powai,3.84,1647
6227,Powai,7.83,896
6228,Worli,3.57,1212
6229,Bandra East,6.34,625
6230,Borivali West,1.59,1123
6231,Andheri West,3.06,795
6232,Worli,4.32,1478
6233,Powai,6.35,1305
6234,Chembur,5.81,1096
6235,Bandra East,3.39,992
6236,Chembur,1.4,1295
6237,Powai,3.83,1779
6238,Chembur,1.42,1323
6239,Andheri West,3.37,1287
6240,Worli,6.04,888
6241,Andheri West,2.22,1705
6242,Andheri West,6.55,1579
6243,Chembur,7.48,602
6244,Powai,4.03,1739
6245,Andheri West,4.5,1221
6246,Andheri West,1.74,752
6247,Worli,5.51,1673
6248,Chembur,8.21,1336
6249,Powai,6.95,1299
6250,Borivali West,7.45,699
6251,Chembur,5.34,663
6252,Chembur,4.41,1549
6253,Powai,2.17,1278
6254,Powai,6.59,1737
6255,Borivali West,4.94,1251
6256,Powai,5.63,1373
6257,Worli,2.73,976
6258,Chembur,8.3,860
6259,Bandra East,5.83,1176
6260,Andheri West,2.07,1058
6261,Bandra East,6.43,1207
6262,Andheri West,2.37,1664
6263,Bandra East,1.35,1643
6264,Chembur,5.27,621
6265,Bandra East,3.99,731
6266,Andheri West,5.97,1062
6267,Chembur,5.38,1241
6268,Borivali West,2.51,998
6269,Borivali West,4.31,680
6270,Chembur,8.45,1384
6271,Worli,4.99,1169
6272,Andheri West,1.25,1345
6273,Borivali West,6.87,1101
6274,Worli,7.97,1717
6275,Bandra East,2.45,862
6276,Powai,6.06,1714
6277,Chembur,5.75,1779
6278,Worli,7.24,1560
6279,Andheri West,4.92,1274
6280,Powai,5.91,1200
6281,Worli,2.64,1431
6282,Borivali West,4.63,1140
6283,Powai,6.3,1542
6284,Chembur,8.16,733
6285,Powai,2.55,1547
6286,Powai,3.1,1264
6287,Borivali West,5.58,605
6288,Worli,8.15,848
6289,Andheri West,5.46,1660
6290,Powai,8.32,762
6291,Powai,3.05,928
6292,Worli,5.7,1438
6293,Powai,3.69,1262
6294,Andheri West,6.83,1635
6295,Chembur,7.71,1049
6296,Andheri West,5.58,1751
6297,Worli,2.03,1360
6298,Chembur,7.7,1224
6299,Bandra East,1.44,963
6300,Chembur,4.52,1572
6301,Bandra East,3.4,1641
6302,Borivali West,7.15,654
6303,Chembur,3.31,680
6304,Chembur,6.84,1536
6305,Worli,7.22,1565
6306,Powai,8.33,1740
6307,Chembur,5.47,1326
6308,Worli,2.22,746
6309,Powai,3.78,1161
6310,Worli,1.51,787
6311,Andheri West,4.33,1558
6312,Worli,5.81,1285
6313,Chembur,6.25,1362
6314,Borivali West,2.51,1263
6315,Bandra East,2.36,1384
6316,Andheri West,2.88,987
6317,Chembur,7.91,902
6318,Andheri West,3.17,846
6319,Powai,3.24,1487
6320,Worli,6.78,1514
6321,Andheri West,5.58,756
6322,Worli,8.4,1602
6323,Andheri West,3.75,1323
6324,Borivali West,1.57,1224
6325,Powai,2.52,797
6326,Chembur,5.26,1167
6327,Chembur,1.68,1124
6328,Powai,3.81,1529
6329,Chembur,7.63,1188
6330,Andheri West,1.66,1045
6331,Powai,1.54,890
6332,Worli,6.62,959
6333,Bandra East,5.03,984
6334,Chembur,1.66,607
6335,Powai,3.53,1125
6336,Chembur,5.98,1761
6337,Andheri West,5.59,1062
6338,Chembur,5.83,1144
6339,Andheri West,3.01,1572
6340,Chembur,4.01,1358
6341,Worli,6.55,1558
6342,Borivali West,6.78,1075
6343,Chembur,3.03,1224
6344,Borivali West,8.36,1588
6345,Chembur,2.96,1202
6346,Borivali West,5.31,692
6347,Bandra East,3.63,879
6348,Chembur,6.11,628
6349,Worli,7.09,1483
6350,Borivali West,6.05,1384
6351,Borivali West,2.56,1019
6352,Bandra East,8.09,1664
6353,Andheri West,4.73,1711
6354,Bandra East,7.34,834
6355,Worli,4.94,1117
6356,Bandra East,2.09,930
6357,Worli,4.17,1187
6358,Chembur,1.27,1697
6359,Worli,7.81,1265
6360,Chembur,3.26,1723
6361,Powai,7.5,681
6362,Bandra East,5.9,847
6363,Powai,6.84,1583
6364,Powai,7.32,633
6365,Worli,1.86,904
6366,Chembur,2.93,1511
6367,Worli,4.43,1588
6368,Chembur,5.4,1174
6369,Powai,1.21,1532
6370,Worli,7.43,614
6371,Borivali West,5.06,1581
6372,Bandra East,4.26,1077
6373,Andheri West,3.66,1178
6374,Worli,5.56,827
6375,Borivali West,3.22,1276
6376,Worli,4.59,1691
6377,Bandra East,8.18,1456
6378,Andheri West,7.33,1641
6379,Borivali West,6.64,634
6380,Bandra East,4.11,734
6381,Powai,1.76,1483
6382,Worli,8.5,701
6383,Borivali West,2.05,738
6384,Powai,1.73,731
6385,Chembur,6.48,1602
6386,Andheri West,5.06,1347
6387,Andheri West,2.96,999
6388,Powai,3.45,1225
6389,Worli,4.2,1273
6390,Worli,1.9,1752
6391,Chembur,5.56,1294
6392,Andheri West,4.17,1297
6393,Chembur,5.75,1253
6394,Powai,8.2,1174
6395,Chembur,7.76,1353
6396,Andheri West,6.01,1742
6397,Andheri West,6.87,943
6398,Borivali West,2.69,1195
6399,Powai,4.28,1573
6400,Bandra East,2.28,732
6401,Andheri West,7.63,766
6402,Andheri West,4.01,1404
6403,Andheri West,2.26,1485
6404,Borivali West,3.54,1062
6405,Worli,7.4,997
6406,Chembur,2.05,1022
6407,Worli,3.69,1476
6408,Borivali West,4.91,1293
6409,Chembur,5.1,1087
6410,Chembur,4.44,1438
6411,Chembur,2.11,1274
6412,Borivali West,3.31,1091
6413,Chembur,4.51,1436
6414,Andheri West,6.92,649
6415,Bandra East,5.02,1629
6416,Borivali West,7.54,1507
6417,Andheri West,6.81,1485
6418,Andheri West,1.41,1690
6419,Bandra East,5.98,1749
6420,Andheri West,8.03,882
6421,Chembur,3.92,1187
6422,Bandra East,3.73,697
6423,Borivali West,6.0,1122
6424,Worli,6.72,909
6425,Bandra East,2.53,1279
6426,Worli,5.58,1115
6427,Worli,6.25,668
6428,Andheri West,1.89,1699
6429,Chembur,2.42,913
6430,Borivali West,2.71,684
6431,Borivali West,1.47,1031
6432,Andheri West,5.41,1573
6433,Bandra East,2.49,845
6434,Andheri West,8.45,1032
6435,Powai,8.33,1553
6436,Borivali West,1.47,1638
6437,Borivali West,4.93,1709
6438,Andheri West,7.9,864
6439,Andheri West,2.94,924
6440,Andheri West,3.69,754
6441,Chembur,5.98,1135
6442,Borivali West,5.48,1556
6443,Chembur,4.89,1027
6444,Powai,8.41,1079
6445,Bandra East,3.57,1662
6446,Bandra East,6.29,644
6447,Andheri West,6.02,1673
6448,Powai,6.7,688
6449,Andheri West,3.79,1674
6450,Borivali West,4.8,1306
6451,Powai,5.66,1453
6452,Chembur,5.94,1215
6453,Andheri West,5.91,1532
6454,Powai,4.52,630
6455,Powai,4.02,1138
6456,Chembur,3.47,1604
6457,Worli,4.37,1616
6458,Andheri West,2.96,1486
6459,Powai,7.93,1306
6460,Borivali West,3.57,1675
6461,Borivali West,6.26,968
6462,Worli,1.21,1265
6463,Andheri West,4.57,1705
6464,Powai,5.05,1018
6465,Andheri West,4.25,1141
6466,Chembur,2.49,1566
6467,Bandra East,4.26,1193
6468,Chembur,5.12,1361
6469,Chembur,6.43,929
6470,Bandra East,8.17,772
6471,Borivali West,3.05,1504
6472,Powai,4.36,1078
6473,Andheri West,2.49,642
6474,Borivali West,7.28,863
6475,Worli,3.27,699
6476,Powai,6.96,874
6477,Andheri West,6.19,1633
6478,Chembur,4.96,1604
6479,Borivali West,5.48,1321
6480,Chembur,7.32,964
6481,Chembur,4.45,768
6482,Chembur,5.69,786
6483,Borivali West,6.28,1135
6484,Powai,5.01,1637
6485,Worli,4.44,1010
6486,Powai,4.66,699
6487,Borivali West,1.22,814
6488,Worli,1.4,1571
6489,Borivali West,2.35,1501
6490,Borivali West,5.96,1384
6491,Worli,4.96,1112
6492,Andheri West,6.81,1088
6493,Borivali West,2.61,1486
6494,Worli,7.36,980
6495,Andheri West,6.21,1671
6496,Borivali West,7.12,1678
6497,Borivali West,6.52,1179
6498,Andheri West,6.16,954
6499,Worli,7.55,1291
6500,Chembur,1.66,1522
6501,Chembur,3.69,1100
6502,Bandra East,8.23,1419
6503,Powai,1.82,881
6504,Bandra East,7.23,681
6505,Chembur,3.77,1595
6506,Bandra East,8.46,1704
6507,Bandra East,2.02,669
6508,Chembur,4.24,1711
6509,Worli,6.66,1252
6510,Chembur,6.07,688
6511,Andheri West,5.23,948
6512,Borivali West,8.43,1709
6513,Worli,3.04,994
6514,Andheri West,4.55,1300
6515,Powai,3.7,1445
6516,Andheri West,6.59,1598
6517,Bandra East,7.6,657
6518,Bandra East,2.97,1048
6519,Chembur,7.83,1575
6520,Worli,5.85,1143
6521,Borivali West,1.51,766
6522,Chembur,1.34,1097
6523,Andheri West,2.81,781
6524,Andheri West,7.87,1123
6525,Powai,2.07,816
6526,Powai,5.62,1312
6527,Chembur,6.22,1507
6528,Chembur,8.02,1302
6529,Powai,2.48,1431
6530,Andheri West,5.34,774
6531,Borivali West,3.32,890
6532,Bandra East,6.33,864
6533,Chembur,2.92,802
6534,Andheri West,5.33,725
6535,Powai,1.77,833
6536,Chembur,3.29,959
6537,Borivali West,6.08,902
6538,Chembur,5.03,1053
6539,Chembur,5.68,1742
6540,Bandra East,8.49,1442
6541,Borivali West,2.29,717
6542,Chembur,6.97,1481
6543,Bandra East,5.57,1236
6544,Worli,3.47,1230
6545,Andheri West,8.4,1590
6546,Powai,2.72,1304
6547,Andheri West,5.85,1036
6548,Chembur,1.47,1081
6549,Andheri West,4.54,1740
6550,Bandra East,1.44,773
6551,Borivali West,6.13,1623
6552,Chembur,4.7,1020
6553,Worli,6.53,910
6554,Powai,7.35,1487
6555,Borivali West,2.01,1097
6556,Bandra East,4.45,619
6557,Chembur,3.55,1162
6558,Powai,6.41,650
6559,Chembur,1.81,1521
6560,Borivali West,7.83,1672
6561,Chembur,3.23,1034
6562,Chembur,2.79,1186
6563,Borivali West,4.19,915
6564,Bandra East,1.55,1475
6565,Worli,7.01,1234
6566,Worli,1.86,1502
6567,Chembur,3.17,1775
6568,Andheri West,8.26,1761
6569,Bandra East,3.85,1474
6570,Chembur,6.87,1391
6571,Powai,2.23,1729
6572,Bandra East,7.81,883
6573,Borivali West,5.22,931
6574,Worli,3.68,1490
6575,Worli,3.57,1112
6576,Andheri West,6.22,883
6577,Borivali West,4.16,1146
6578,Borivali West,3.67,1509
6579,Bandra East,6.74,835
6580,Worli,5.13,1601
6581,Bandra East,4.96,1147
6582,Worli,1.77,673
6583,Bandra East,5.42,1262
6584,Worli,4.54,1448
6585,Bandra East,1.36,1708
6586,Powai,2.97,1703
6587,Andheri West,3.52,1426
6588,Andheri West,7.89,1043
6589,Powai,1.57,1311
6590,Andheri West,1.98,1703
6591,Worli,8.39,748
6592,Powai,6.2,1781
6593,Borivali West,1.36,1050
6594,Bandra East,7.47,1507
6595,Borivali West,5.12,1177
6596,Bandra East,2.12,1146
6597,Worli,7.81,1604
6598,Worli,5.56,832
6599,Borivali West,6.22,1344
6600,Worli,3.94,849
6601,Bandra East,3.77,906
6602,Borivali West,2.95,1668
6603,Worli,4.66,1611
6604,Powai,5.5,1593
6605,Powai,6.21,890
6606,Powai,7.16,1398
6607,Borivali West,3.97,1740
6608,Bandra East,4.49,749
6609,Powai,4.32,1789
6610,Borivali West,6.04,1611
6611,Andheri West,4.78,644
6612,Andheri West,1.91,1065
6613,Worli,4.0,1183
6614,Andheri West,3.25,836
6615,Bandra East,5.47,1137
6616,Bandra East,4.05,1770
6617,Worli,2.83,1714
6618,Bandra East,6.5,1244
6619,Worli,6.14,1483
6620,Bandra East,3.7,1297
6621,Chembur,3.89,1093
6622,Powai,2.98,647
6623,Powai,7.75,1568
6624,Chembur,2.74,1202
6625,Borivali West,2.86,1785
6626,Borivali West,7.16,1398
6627,Andheri West,3.91,986
6628,Powai,4.02,947
6629,Powai,6.45,1754
6630,Borivali West,4.08,1071
6631,Bandra East,6.81,626
6632,Worli,1.69,1022
6633,Bandra East,6.18,1612
6634,Andheri West,1.88,1338
6635,Andheri West,6.82,759
6636,Chembur,3.47,1203
6637,Borivali West,7.64,1533
6638,Worli,3.94,711
6639,Powai,1.45,1711
6640,Bandra East,2.01,1480
6641,Powai,1.75,1626
6642,Powai,5.55,1295
6643,Chembur,6.0,1749
6644,Borivali West,7.53,1744
6645,Worli,7.37,1288
6646,Worli,3.82,1634
